Watch_Time_Hours,User_Rating,Subscription_Type
60.62,2,Premium
60.65,2,Premium
60.72,2,Premium
60.79,2,Basic
60.83,2,Basic
60.84,2,Basic
60.87,2,Basic
60.88,2,Standard
61.02,2,Standard
61.03,2,Premium
61.05,2,Basic
61.1,2,Standard
61.12,2,Premium
61.14,2,Premium
61.19,2,Standard
61.21,2,Basic
61.21,2,Standard
61.22,2,Standard
61.26,2,Premium
61.28,2,Basic
61.39,2,Standard
61.4,2,Premium
61.49,2,Basic
61.51,2,Premium
61.54,2,Basic
61.55,2,Basic
61.57,2,Basic
61.7,2,Premium
61.71,2,Basic
61.77,2,Premium
61.85,2,Basic
61.94,2,Premium
62.03,2,Basic
62.03,2,Standard
62.07,2,Premium
62.09,2,Basic
62.15,2,Premium
62.17,2,Basic
62.24,2,Standard
62.28,2,Premium
62.31,2,Basic
62.38,2,Basic
62.38,2,Premium
62.39,2,Basic
62.4,2,Premium
62.41,2,Premium
62.45,2,Standard
62.47,2,Premium
62.52,2,Standard
62.55,2,Basic
62.58,2,Standard
62.59,2,Standard
62.61,2,Basic
62.68,2,Premium
62.69,2,Basic
62.8,2,Premium
62.82,2,Standard
62.83,2,Premium
62.91,2,Premium
62.93,2,Premium
62.99,2,Basic
62.99,2,Premium
63.04,2,Premium
63.05,2,Premium
63.07,2,Standard
63.08,2,Basic
63.09,2,Premium
63.11,2,Basic
63.12,2,Premium
63.3,2,Standard
63.35,2,Premium
63.37,2,Basic
63.45,2,Basic
63.46,2,Basic
63.57,2,Basic
63.57,2,Premium
63.57,2,Standard
63.61,2,Standard
63.62,2,Standard
63.65,2,Basic
63.77,2,Standard
63.85,2,Standard
63.88,2,Standard
63.9,2,Basic
63.91,2,Premium
63.92,2,Standard
63.93,2,Standard
63.96,2,Standard
64.07,2,Standard
64.13,2,Premium
64.14,2,Basic
64.19,2,Standard
64.22,2,Standard
64.27,2,Basic
64.33,2,Standard
64.35,2,Premium
64.36,2,Standard
64.41,2,Basic
64.48,2,Premium
64.51,2,Premium
64.53,2,Basic
64.54,2,Basic
64.55,2,Standard
64.56,2,Premium
64.59,2,Basic
64.6,2,Standard
64.65,2,Basic
64.7,2,Basic
64.82,2,Standard
64.86,2,Standard
64.87,2,Standard
64.88,2,Standard
64.95,2,Premium
64.97,2,Standard
65.04,2,Premium
65.15,2,Premium
65.16,2,Basic
65.16,2,Premium
65.17,2,Basic
65.18,2,Premium
65.21,2,Basic
65.26,2,Basic
65.31,2,Basic
65.35,2,Standard
65.37,2,Premium
65.41,2,Premium
65.43,2,Basic
65.49,2,Premium
65.5,2,Premium
65.56,2,Standard
65.6,2,Premium
65.65,2,Basic
65.66,2,Premium
65.67,2,Standard
65.7,2,Basic
65.73,2,Premium
65.74,2,Standard
65.75,2,Premium
65.87,2,Basic
65.91,2,Standard
65.92,2,Premium
65.93,2,Basic
65.94,2,Standard
65.97,2,Basic
65.97,2,Premium
66,2,Standard
66.02,2,Premium
66.03,2,Premium
66.08,2,Standard
66.1,2,Premium
66.11,2,Standard
66.15,2,Standard
66.19,2,Basic
66.2,2,Basic
66.23,2,Standard
66.28,2,Standard
66.3,2,Standard
66.31,2,Basic
66.33,2,Standard
66.36,2,Premium
66.43,2,Basic
66.44,2,Basic
66.45,2,Premium
66.49,2,Premium
66.5,2,Basic
66.5,2,Premium
66.52,2,Premium
66.61,2,Basic
66.63,2,Basic
66.67,2,Standard
66.71,2,Standard
66.74,2,Premium
66.75,2,Standard
66.77,2,Basic
66.83,2,Basic
66.84,2,Basic
66.9,2,Premium
66.97,2,Premium
67,2,Premium
67.01,2,Basic
67.07,2,Basic
67.11,2,Premium
67.12,2,Standard
67.15,2,Premium
67.2,2,Premium
67.22,2,Standard
67.28,2,Standard
67.4,2,Basic
67.45,2,Standard
67.48,2,Standard
67.51,2,Basic
67.53,2,Standard
67.59,2,Standard
67.6,2,Basic
67.66,2,Standard
67.77,2,Premium
67.79,2,Premium
67.85,2,Basic
67.9,2,Premium
67.94,2,Standard
67.99,2,Basic
68,2,Basic
68,2,Premium
68.01,2,Premium
68.06,2,Standard
68.12,2,Premium
68.17,2,Premium
68.25,2,Basic
68.26,2,Basic
68.35,2,Premium
68.37,2,Basic
68.61,2,Standard
68.62,2,Standard
68.63,2,Standard
68.66,2,Standard
68.68,2,Standard
68.71,2,Standard
68.72,2,Basic
68.77,2,Standard
68.78,2,Standard
68.85,2,Premium
68.87,2,Premium
68.93,2,Basic
68.95,2,Basic
68.95,2,Premium
69.15,2,Premium
69.2,2,Standard
69.23,2,Standard
69.24,2,Premium
69.32,2,Standard
69.33,2,Premium
69.35,2,Premium
69.37,2,Basic
69.37,2,Premium
69.4,2,Basic
69.41,2,Standard
69.43,2,Premium
69.47,2,Basic
69.5,2,Basic
69.51,2,Standard
69.53,2,Basic
69.7,2,Premium
69.74,2,Basic
69.75,2,Standard
69.8,2,Basic
69.81,2,Basic
69.85,2,Standard
69.9,2,Basic
70.07,2,Premium
70.14,2,Premium
70.21,2,Premium
70.22,2,Basic
70.25,2,Basic
70.31,2,Premium
70.39,2,Basic
70.39,2,Standard
70.41,2,Basic
70.41,2,Premium
70.42,2,Standard
70.43,2,Standard
70.45,2,Premium
70.47,2,Premium
70.48,2,Basic
70.55,2,Basic
70.55,2,Premium
70.57,2,Premium
70.58,2,Basic
70.62,2,Standard
70.63,2,Standard
70.68,2,Standard
70.71,2,Premium
70.72,2,Basic
70.74,2,Basic
70.79,2,Premium
70.9,2,Standard
70.93,2,Basic
70.96,2,Premium
70.97,2,Premium
71.07,2,Premium
71.09,2,Basic
71.11,2,Basic
71.21,2,Standard
71.25,2,Premium
71.28,2,Premium
71.29,2,Standard
71.4,2,Basic
71.47,2,Premium
71.51,2,Standard
71.53,2,Premium
71.57,2,Standard
71.59,2,Basic
71.62,2,Standard
71.63,2,Basic
71.64,2,Basic
71.64,2,Standard
71.69,2,Premium
71.72,2,Basic
71.74,2,Premium
71.85,2,Standard
71.92,2,Premium
71.94,2,Standard
71.95,2,Standard
72,2,Standard
72.01,2,Standard
72.11,2,Basic
72.2,2,Premium
72.24,2,Basic
72.24,2,Premium
72.36,2,Standard
72.39,2,Premium
72.41,2,Basic
72.48,2,Basic
72.54,2,Premium
72.59,2,Standard
72.6,2,Premium
72.75,2,Standard
72.76,2,Premium
72.78,2,Premium
72.81,2,Standard
72.84,2,Premium
72.86,2,Standard
72.89,2,Standard
72.9,2,Basic
72.94,2,Standard
73.01,2,Standard
73.02,2,Standard
73.03,2,Premium
73.03,2,Standard
73.08,2,Premium
73.09,2,Premium
73.13,2,Premium
73.17,2,Premium
73.18,2,Basic
73.27,2,Basic
73.29,2,Basic
73.3,2,Basic
73.36,2,Premium
73.53,2,Basic
73.56,2,Premium
73.63,2,Premium
73.68,2,Standard
73.69,2,Standard
73.72,2,Premium
73.76,2,Standard
73.79,2,Basic
73.82,2,Premium
73.84,2,Premium
73.85,2,Basic
73.86,2,Premium
73.87,2,Standard
73.93,2,Premium
73.94,2,Basic
73.99,2,Premium
74.02,2,Standard
74.13,2,Standard
74.19,2,Premium
74.21,2,Standard
74.26,2,Basic
74.26,2,Premium
74.27,2,Standard
74.29,2,Standard
74.35,2,Standard
74.43,2,Premium
74.45,2,Basic
74.51,2,Premium
74.56,2,Basic
74.58,2,Standard
74.63,2,Basic
74.63,2,Premium
74.68,2,Basic
74.74,2,Premium
74.79,2,Standard
74.82,2,Standard
74.84,2,Standard
74.85,2,Premium
74.85,2,Standard
74.93,2,Premium
74.96,2,Basic
74.96,2,Premium
75,2,Basic
75.01,2,Standard
75.04,2,Standard
75.06,2,Standard
75.08,2,Premium
75.18,2,Basic
75.19,2,Standard
75.25,2,Basic
75.29,2,Basic
75.31,2,Premium
75.32,2,Premium
75.39,2,Basic
75.4,2,Basic
75.41,2,Standard
75.45,2,Standard
75.49,2,Basic
75.51,2,Standard
75.53,2,Basic
75.67,2,Basic
75.67,2,Premium
75.86,2,Basic
75.87,2,Basic
75.92,2,Standard
76,2,Basic
76.07,2,Basic
76.07,2,Premium
76.09,2,Basic
76.12,2,Premium
76.24,2,Basic
76.25,2,Standard
76.28,2,Standard
76.29,2,Standard
76.3,2,Premium
76.31,2,Premium
76.32,2,Premium
76.36,2,Premium
76.37,2,Premium
76.37,2,Standard
76.39,2,Standard
76.43,2,Standard
76.51,2,Premium
76.52,2,Standard
76.57,2,Basic
76.62,2,Standard
76.67,2,Premium
76.68,2,Standard
76.82,2,Standard
76.95,2,Standard
76.97,2,Standard
77.05,2,Standard
77.08,2,Standard
77.1,2,Basic
77.16,2,Basic
77.19,2,Premium
77.19,2,Standard
77.26,2,Premium
77.28,2,Standard
77.32,2,Standard
77.33,2,Premium
77.43,2,Standard
77.47,2,Standard
77.51,2,Basic
77.51,2,Standard
77.54,2,Premium
77.54,2,Standard
77.61,2,Standard
77.63,2,Premium
77.66,2,Standard
77.71,2,Premium
77.72,2,Premium
77.73,2,Premium
77.75,2,Basic
77.83,2,Premium
77.84,2,Basic
77.88,2,Standard
77.94,2,Basic
78,2,Standard
78.02,2,Standard
78.05,2,Basic
78.05,2,Premium
78.11,2,Basic
78.2,2,Basic
78.21,2,Standard
78.24,2,Standard
78.3,2,Basic
78.35,2,Basic
78.4,2,Premium
78.41,2,Standard
78.43,2,Standard
78.46,2,Basic
78.46,2,Standard
78.55,2,Basic
78.57,2,Premium
78.59,2,Standard
78.64,2,Premium
78.74,2,Premium
78.77,2,Standard
78.78,2,Standard
78.79,2,Premium
78.82,2,Premium
78.86,2,Standard
78.87,2,Standard
78.88,2,Basic
78.96,2,Standard
78.98,2,Basic
79,2,Standard
79.01,2,Premium
79.03,2,Premium
79.07,2,Standard
79.12,2,Basic
79.16,2,Premium
79.2,2,Premium
79.21,2,Standard
79.23,2,Basic
79.24,2,Basic
79.24,2,Standard
79.31,2,Standard
79.34,2,Standard
79.43,2,Basic
79.5,2,Basic
79.53,2,Premium
79.58,2,Standard
79.62,2,Standard
79.64,2,Premium
79.7,2,Premium
79.74,2,Standard
79.76,2,Standard
79.8,2,Basic
79.8,2,Premium
79.81,2,Basic
79.86,2,Standard
79.89,2,Basic
79.95,2,Basic
80.04,2,Basic
80.13,2,Basic
80.15,2,Premium
80.22,2,Premium
80.26,2,Premium
80.26,2,Standard
80.28,2,Premium
80.31,2,Standard
80.37,2,Basic
80.37,2,Standard
80.46,2,Premium
80.51,2,Standard
80.54,2,Premium
80.61,2,Premium
80.66,2,Basic
80.68,2,Standard
80.71,2,Premium
80.76,2,Premium
80.79,2,Premium
80.83,2,Basic
80.87,2,Premium
80.87,2,Standard
80.92,2,Standard
80.98,2,Basic
81.03,2,Basic
81.05,2,Standard
81.08,2,Basic
81.11,2,Premium
81.13,2,Standard
81.2,2,Basic
81.24,2,Basic
81.29,2,Standard
81.3,2,Premium
81.4,2,Basic
81.43,2,Basic
81.49,2,Premium
81.5,2,Basic
81.56,2,Premium
81.61,2,Premium
81.72,2,Premium
81.89,2,Premium
81.9,2,Premium
81.91,2,Basic
81.98,2,Standard
82,2,Standard
82.06,2,Basic
82.08,2,Standard
82.11,2,Standard
82.21,2,Basic
82.27,2,Standard
82.39,2,Premium
82.48,2,Standard
82.53,2,Basic
82.6,2,Basic
82.66,2,Premium
82.67,2,Standard
82.8,2,Premium
82.81,2,Basic
82.84,2,Standard
82.85,2,Basic
82.93,2,Standard
82.99,2,Standard
83.02,2,Basic
83.07,2,Basic
83.08,2,Basic
83.18,2,Standard
83.21,2,Standard
83.33,2,Premium
83.33,2,Standard
83.34,2,Premium
83.35,2,Basic
83.39,2,Standard
83.52,2,Basic
83.55,2,Basic
83.59,2,Basic
83.61,2,Premium
83.62,2,Premium
83.69,2,Premium
83.75,2,Basic
83.89,2,Basic
83.89,2,Standard
83.91,2,Premium
83.91,2,Standard
83.96,2,Premium
83.99,2,Basic
84.1,2,Premium
84.15,2,Premium
84.18,2,Basic
84.29,2,Standard
84.32,2,Basic
84.34,2,Standard
84.37,2,Basic
84.54,2,Basic
84.55,2,Basic
84.56,2,Premium
84.56,2,Standard
84.58,2,Basic
84.62,2,Premium
84.68,2,Premium
84.72,2,Standard
84.81,2,Premium
84.85,2,Premium
84.86,2,Standard
84.88,2,Premium
84.91,2,Premium
84.94,2,Premium
84.98,2,Standard
85,2,Standard
85.01,2,Basic
85.19,2,Standard
85.28,2,Premium
85.29,2,Premium
85.3,2,Standard
85.36,2,Basic
85.43,2,Premium
85.54,2,Standard
85.63,2,Standard
85.64,2,Premium
85.73,2,Standard
85.8,2,Premium
85.91,2,Basic
85.93,2,Standard
85.96,2,Basic
85.96,2,Premium
86.01,2,Standard
86.03,2,Basic
86.03,2,Premium
86.04,2,Premium
86.04,2,Standard
86.09,2,Premium
86.11,2,Basic
86.15,2,Standard
86.16,2,Premium
86.25,2,Basic
86.38,2,Premium
86.4,2,Standard
86.53,2,Standard
86.6,2,Basic
86.62,2,Basic
86.62,2,Standard
86.66,2,Premium
86.71,2,Standard
86.73,2,Standard
86.76,2,Standard
86.79,2,Standard
86.8,2,Standard
86.85,2,Basic
86.85,2,Premium
86.86,2,Basic
86.86,2,Standard
86.97,2,Premium
86.98,2,Basic
86.99,2,Standard
87.13,2,Basic
87.13,2,Standard
87.14,2,Premium
87.28,2,Basic
87.29,2,Basic
87.37,2,Basic
87.44,2,Basic
87.51,2,Basic
87.55,2,Basic
87.57,2,Standard
87.58,2,Basic
87.58,2,Standard
87.6,2,Premium
87.62,2,Basic
87.62,2,Premium
87.62,2,Standard
87.65,2,Basic
87.72,2,Standard
87.75,2,Premium
87.79,2,Premium
87.84,2,Basic
87.86,2,Standard
87.9,2,Premium
87.96,2,Basic
88.01,2,Standard
88.05,2,Standard
88.06,2,Standard
88.16,2,Premium
88.21,2,Premium
88.23,2,Premium
88.27,2,Standard
88.29,2,Standard
88.34,2,Premium
88.39,2,Standard
88.42,2,Standard
88.51,2,Basic
88.54,2,Premium
88.59,2,Basic
88.63,2,Standard
88.75,2,Basic
88.84,2,Basic
88.84,2,Premium
89.01,2,Premium
89.03,2,Basic
89.22,2,Basic
89.33,2,Premium
89.35,2,Basic
89.35,2,Premium
89.38,2,Basic
89.39,2,Basic
89.4,2,Basic
89.4,2,Standard
89.47,2,Basic
89.55,2,Standard
89.56,2,Standard
89.6,2,Basic
89.64,2,Basic
89.64,2,Standard
89.76,2,Standard
89.77,2,Basic
89.84,2,Premium
89.88,2,Basic
89.92,2,Basic
89.93,2,Basic
89.95,2,Basic
89.97,2,Premium
90,2,Basic
90,2,Standard
90.01,2,Basic
90.08,2,Premium
90.11,2,Basic
90.12,2,Basic
90.12,2,Premium
90.2,2,Standard
90.47,2,Basic
90.5,2,Premium
90.56,2,Basic
90.56,2,Standard
90.63,2,Standard
90.65,2,Standard
90.67,2,Standard
90.71,2,Standard
90.72,2,Premium
90.81,2,Premium
90.82,2,Premium
90.86,2,Basic
90.93,2,Premium
90.96,2,Premium
91.02,2,Premium
91.03,2,Premium
91.06,2,Premium
91.07,2,Basic
91.07,2,Standard
91.14,2,Basic
91.18,2,Premium
91.24,2,Basic
91.26,2,Basic
91.26,2,Premium
91.32,2,Basic
91.38,2,Basic
91.39,2,Basic
91.39,2,Standard
91.4,2,Basic
91.42,2,Basic
91.45,2,Standard
91.48,2,Premium
91.51,2,Standard
91.57,2,Standard
91.66,2,Standard
91.68,2,Basic
91.78,2,Basic
91.78,2,Premium
91.8,2,Standard
91.83,2,Standard
91.85,2,Basic
91.89,2,Basic
91.91,2,Premium
91.93,2,Premium
91.94,2,Basic
91.99,2,Premium
92.03,2,Basic
92.17,2,Premium
92.24,2,Premium
92.27,2,Standard
92.29,2,Premium
92.31,2,Basic
92.34,2,Standard
92.39,2,Premium
92.4,2,Standard
92.43,2,Premium
92.45,2,Premium
92.46,2,Premium
92.48,2,Basic
92.52,2,Standard
92.57,2,Basic
92.59,2,Premium
92.61,2,Basic
92.65,2,Basic
92.78,2,Premium
92.81,2,Premium
92.85,2,Basic
92.87,2,Premium
92.88,2,Premium
92.91,2,Basic
92.91,2,Standard
93.03,2,Standard
93.07,2,Premium
93.09,2,Premium
93.16,2,Basic
93.24,2,Basic
93.33,2,Premium
93.34,2,Basic
93.48,2,Standard
93.53,2,Basic
93.56,2,Premium
93.57,2,Standard
93.69,2,Basic
93.76,2,Basic
93.82,2,Premium
93.98,2,Premium
94,2,Standard
94.01,2,Premium
94.03,2,Premium
94.06,2,Standard
94.07,2,Basic
94.08,2,Premium
94.1,2,Basic
94.12,2,Premium
94.18,2,Standard
94.23,2,Basic
94.24,2,Standard
94.28,2,Standard
94.29,2,Basic
94.35,2,Standard
94.38,2,Standard
94.46,2,Basic
94.46,2,Premium
94.47,2,Basic
94.52,2,Standard
94.53,2,Premium
94.55,2,Premium
94.59,2,Basic
94.76,2,Basic
94.85,2,Basic
94.89,2,Basic
94.98,2,Basic
95.04,2,Premium
95.11,2,Premium
95.17,2,Standard
95.19,2,Basic
95.2,2,Standard
95.27,2,Basic
95.45,2,Premium
95.46,2,Premium
95.47,2,Basic
95.5,2,Standard
95.52,2,Premium
95.65,2,Premium
95.66,2,Premium
95.7,2,Premium
95.76,2,Premium
95.86,2,Standard
95.88,2,Premium
95.91,2,Premium
96.04,2,Standard
96.06,2,Standard
96.09,2,Basic
96.09,2,Premium
96.1,2,Standard
96.15,2,Basic
96.18,2,Premium
96.19,2,Standard
96.26,2,Basic
96.29,2,Basic
96.38,2,Standard
96.44,2,Basic
96.56,2,Basic
96.62,2,Standard
96.66,2,Basic
96.84,2,Standard
96.85,2,Premium
96.89,2,Standard
96.93,2,Premium
97.02,2,Basic
97.09,2,Standard
97.11,2,Basic
97.15,2,Basic
97.18,2,Standard
97.21,2,Basic
97.24,2,Premium
97.3,2,Premium
97.39,2,Basic
97.42,2,Basic
97.46,2,Standard
97.56,2,Basic
97.59,2,Basic
97.64,2,Standard
97.67,2,Basic
97.71,2,Basic
97.75,2,Standard
97.8,2,Basic
97.84,2,Premium
97.85,2,Basic
97.87,2,Premium
97.94,2,Basic
97.96,2,Premium
97.98,2,Basic
98.17,2,Basic
98.19,2,Basic
98.27,2,Premium
98.29,2,Basic
98.33,2,Standard
98.35,2,Basic
98.37,2,Premium
98.37,2,Standard
98.39,2,Standard
98.44,2,Basic
98.47,2,Standard
98.5,2,Premium
98.55,2,Premium
98.56,2,Basic
98.73,2,Basic
98.76,2,Basic
98.81,2,Standard
98.82,2,Basic
98.88,2,Basic
98.9,2,Premium
98.99,2,Standard
99.01,2,Basic
99.21,2,Standard
99.23,2,Standard
99.24,2,Basic
99.29,2,Premium
99.32,2,Standard
99.34,2,Basic
99.35,2,Standard
99.46,2,Basic
99.57,2,Standard
99.6,2,Premium
99.6,2,Standard
99.63,2,Basic
99.66,2,Basic
99.66,2,Premium
99.84,2,Standard
99.91,2,Basic
99.93,2,Basic
99.93,2,Standard
99.97,2,Basic
99.98,2,Standard
99.99,2,Standard
100.05,2,Basic
100.08,2,Premium
100.23,2,Standard
100.28,2,Premium
100.37,2,Standard
100.39,2,Basic
100.45,2,Premium
100.51,2,Premium
100.54,2,Premium
100.6,2,Basic
100.6,2,Standard
100.61,2,Standard
100.65,2,Standard
100.71,2,Premium
100.72,2,Premium
100.74,2,Premium
100.78,2,Premium
100.78,2,Standard
100.81,2,Premium
100.86,2,Basic
100.99,2,Premium
101.06,2,Basic
101.07,2,Premium
101.1,2,Premium
101.11,2,Basic
101.12,2,Basic
101.2,2,Standard
101.23,2,Basic
101.25,2,Premium
101.28,2,Premium
101.31,2,Premium
101.32,2,Premium
101.35,2,Basic
101.47,2,Basic
101.47,2,Standard
101.48,2,Standard
101.5,2,Basic
101.51,2,Basic
101.55,2,Basic
101.64,2,Standard
101.69,2,Standard
101.7,2,Basic
101.72,2,Basic
101.72,2,Standard
101.73,2,Standard
101.75,2,Basic
101.75,2,Standard
101.82,2,Standard
101.86,2,Standard
101.94,2,Basic
102.03,2,Premium
102.07,2,Basic
102.08,2,Basic
102.15,2,Standard
102.34,2,Basic
102.43,2,Premium
102.52,2,Standard
102.61,2,Premium
102.62,2,Standard
102.66,2,Standard
102.73,2,Standard
102.75,2,Basic
102.77,2,Basic
102.81,2,Premium
102.85,2,Basic
102.86,2,Standard
102.91,2,Basic
102.91,2,Standard
103.01,2,Premium
103.08,2,Premium
103.15,2,Premium
103.2,2,Standard
103.24,2,Standard
103.25,2,Basic
103.31,2,Standard
103.32,2,Premium
103.34,2,Basic
103.42,2,Premium
103.45,2,Basic
103.51,2,Standard
103.55,2,Basic
103.65,2,Basic
103.74,2,Basic
103.74,2,Standard
103.8,2,Premium
103.87,2,Premium
103.94,2,Premium
103.96,2,Basic
103.96,2,Standard
104.05,2,Premium
104.06,2,Basic
104.07,2,Premium
104.08,2,Premium
104.1,2,Basic
104.13,2,Standard
104.14,2,Standard
104.15,2,Standard
104.21,2,Standard
104.22,2,Premium
104.37,2,Premium
104.38,2,Basic
104.39,2,Standard
104.41,2,Basic
104.45,2,Basic
104.49,2,Standard
104.57,2,Basic
104.6,2,Standard
104.73,2,Premium
104.76,2,Standard
104.79,2,Premium
104.82,2,Basic
104.88,2,Premium
104.95,2,Basic
105.12,2,Basic
105.13,2,Premium
105.14,2,Basic
105.15,2,Premium
105.19,2,Basic
105.21,2,Standard
105.22,2,Basic
105.34,2,Premium
105.47,2,Basic
105.5,2,Standard
105.51,2,Basic
105.56,2,Standard
105.69,2,Premium
105.73,2,Premium
105.78,2,Premium
105.79,2,Premium
105.85,2,Basic
105.92,2,Premium
105.95,2,Basic
105.95,2,Premium
105.96,2,Premium
106.01,2,Standard
106.04,2,Premium
106.05,2,Basic
106.07,2,Basic
106.08,2,Basic
106.08,2,Standard
106.1,2,Standard
106.11,2,Basic
106.13,2,Premium
106.21,2,Premium
106.26,2,Standard
106.27,2,Premium
106.28,2,Basic
106.46,2,Premium
106.5,2,Basic
106.57,2,Standard
106.59,2,Standard
106.6,2,Basic
106.64,2,Premium
106.67,2,Premium
106.69,2,Basic
106.7,2,Basic
106.7,2,Premium
106.72,2,Standard
106.73,2,Premium
106.75,2,Standard
106.78,2,Basic
106.81,2,Standard
106.83,2,Basic
106.84,2,Basic
106.88,2,Basic
106.89,2,Premium
106.96,2,Standard
106.99,2,Standard
107.02,2,Basic
107.02,2,Premium
107.02,2,Standard
107.05,2,Premium
107.1,2,Basic
107.12,2,Basic
107.15,2,Standard
107.17,2,Basic
107.19,2,Premium
107.21,2,Premium
107.29,2,Premium
107.32,2,Basic
107.32,2,Standard
107.36,2,Standard
107.38,2,Premium
107.41,2,Premium
107.47,2,Premium
107.5,2,Premium
107.52,2,Standard
107.6,2,Premium
107.76,2,Standard
107.81,2,Premium
107.82,2,Standard
107.98,2,Premium
107.99,2,Premium
107.99,2,Standard
108,2,Standard
108.01,2,Premium
108.04,2,Premium
108.11,2,Premium
108.14,2,Standard
108.23,2,Basic
108.33,2,Standard
108.35,2,Basic
108.36,2,Premium
108.37,2,Premium
108.4,2,Basic
108.44,2,Standard
108.45,2,Standard
108.47,2,Standard
108.48,2,Premium
108.48,2,Standard
108.58,2,Basic
108.6,2,Standard
108.65,2,Standard
108.67,2,Premium
108.7,2,Basic
108.72,2,Premium
108.75,2,Premium
108.8,2,Standard
108.82,2,Basic
108.91,2,Premium
108.96,2,Standard
109.09,2,Premium
109.11,2,Standard
109.13,2,Premium
109.21,2,Basic
109.24,2,Standard
109.26,2,Premium
109.28,2,Standard
109.34,2,Premium
109.67,2,Basic
109.73,2,Standard
109.82,2,Basic
109.87,2,Premium
109.89,2,Standard
109.9,2,Premium
109.93,2,Standard
109.95,2,Premium
109.98,2,Premium
110.04,2,Standard
110.09,2,Premium
110.22,2,Basic
110.29,2,Premium
110.34,2,Premium
110.35,2,Standard
110.36,2,Basic
110.36,2,Standard
110.45,2,Premium
110.48,2,Premium
110.52,2,Basic
110.52,2,Premium
110.54,2,Premium
110.56,2,Premium
110.61,2,Basic
110.73,2,Premium
110.75,2,Premium
110.77,2,Basic
110.77,2,Premium
110.83,2,Premium
110.84,2,Standard
110.86,2,Basic
110.86,2,Standard
110.87,2,Basic
110.91,2,Basic
111.02,2,Premium
111.05,2,Standard
111.08,2,Premium
111.13,2,Standard
111.15,2,Basic
111.16,2,Basic
111.29,2,Premium
111.37,2,Standard
111.38,2,Standard
111.41,2,Basic
111.43,2,Standard
111.47,2,Basic
111.62,2,Premium
111.67,2,Standard
111.68,2,Premium
111.7,2,Premium
111.77,2,Basic
111.77,2,Standard
111.82,2,Standard
111.83,2,Standard
111.86,2,Basic
111.87,2,Basic
111.95,2,Basic
111.97,2,Standard
111.99,2,Premium
112.07,2,Premium
112.11,2,Standard
112.15,2,Basic
112.15,2,Standard
112.16,2,Basic
112.22,2,Basic
112.31,2,Basic
112.34,2,Basic
112.35,2,Premium
112.37,2,Premium
112.41,2,Basic
112.43,2,Basic
112.58,2,Standard
112.61,2,Basic
112.63,2,Premium
112.73,2,Standard
112.86,2,Basic
112.89,2,Premium
112.89,2,Standard
112.99,2,Standard
113.01,2,Basic
113.09,2,Basic
113.14,2,Basic
113.18,2,Standard
113.25,2,Standard
113.29,2,Standard
113.31,2,Premium
113.33,2,Standard
113.36,2,Standard
113.38,2,Standard
113.39,2,Standard
113.43,2,Basic
113.46,2,Premium
113.57,2,Basic
113.59,2,Standard
113.63,2,Standard
113.69,2,Basic
113.71,2,Premium
113.71,2,Standard
113.74,2,Standard
113.77,2,Basic
113.79,2,Standard
113.86,2,Premium
113.87,2,Basic
113.89,2,Standard
114.03,2,Premium
114.1,2,Basic
114.1,2,Standard
114.15,2,Basic
114.2,2,Basic
114.25,2,Basic
114.27,2,Basic
114.27,2,Premium
114.3,2,Premium
114.38,2,Premium
114.4,2,Basic
114.4,2,Standard
114.42,2,Basic
114.44,2,Standard
114.46,2,Basic
114.55,2,Standard
114.56,2,Standard
114.62,2,Standard
114.65,2,Premium
114.7,2,Premium
